월,일,운량,일누적 자외선 A(MJ/m2),일최대 홍반자외선 B(W/m2 ),누적자외선위험,최대자외선위험,자외선위험,자외선위험
7,1,5.8,1.48,0.2,1,1,1,Danger
7,2,5.6,1.39,0.172,1,1,1,Danger
7,3,5.6,1.38,0.169,1,1,1,Danger
7,4,4.8,1.47,0.189,1,1,1,Danger
7,5,3.9,1.3,0.197,1,1,1,Danger
7,6,7.1,1.23,0.189,1,1,1,Danger
7,7,7.6,0.86,0.233,0,1,1,Danger
7,8,6.6,1.59,0.231,1,1,1,Danger
7,9,7.6,0.19,0.038,0,0,0,Normal
7,10,4,1.46,0.226,1,1,1,Danger
7,11,8.9,0.66,0.123,0,0,0,Normal
7,12,9.8,0.22,0.086,0,0,0,Normal
7,13,9.9,0.64,0.178,0,1,1,Danger
7,14,10,0.4,0.093,0,0,0,Normal
7,15,5.6,1.19,0.179,1,1,1,Danger
7,16,7.4,1.33,0.232,1,1,1,Danger
7,17,10,0.29,0.068,0,0,0,Normal
7,18,10,0.47,0.078,0,0,0,Normal
7,19,5.5,1.33,0.206,1,1,1,Danger
7,20,8.5,0.91,0.177,0,1,1,Danger
7,21,7.4,1.01,0.183,1,1,1,Danger
7,22,0.4,1.44,0.211,1,1,1,Danger
7,23,6.6,1.16,0.208,1,1,1,Danger
7,24,7.5,1.08,0.173,1,1,1,Danger
7,25,8,1.1,0.189,1,1,1,Danger
7,26,5.4,1.3,0.183,1,1,1,Danger
7,27,5.5,1.27,0.2,1,1,1,Danger
7,28,9.5,0.43,0.078,0,0,0,Normal
7,29,2.6,1.17,0.197,1,1,1,Danger
7,30,4.3,1.53,0.222,1,1,1,Danger
7,31,1.9,1.29,0.185,1,1,1,Danger
8,1,3,1.21,0.199,1,1,1,Danger
8,2,3.4,1.27,0.191,1,1,1,Danger
8,3,6.8,0.82,0.169,0,1,1,Danger
8,4,5,1.44,0.211,1,1,1,Danger
8,5,4.6,1.5,0.22,1,1,1,Danger
8,6,8.6,1.06,0.248,1,1,1,Danger
8,7,9.8,0.77,0.174,0,1,1,Danger
8,8,7,1.14,0.274,1,1,1,Danger
8,9,1.9,1.59,0.244,1,1,1,Danger
8,10,6.4,1.26,0.313,1,1,1,Danger
8,11,10,0.31,0.083,0,0,0,Normal
8,12,9.1,0.36,0.107,0,0,0,Normal
8,13,4.8,0.89,0.136,0,0,0,Normal
8,14,3,1.42,0.201,1,1,1,Danger
8,15,0,1.34,0.184,1,1,1,Danger
8,16,2.6,1.44,0.206,1,1,1,Danger
8,17,7.4,1.13,0.192,1,1,1,Danger
8,18,6.6,1.08,0.195,1,1,1,Danger
8,19,4.6,1.22,0.222,1,1,1,Danger
8,20,7.6,0.28,0.038,0,0,0,Normal
8,22,8.6,0.87,0.185,0,1,1,Danger
8,23,2.6,1.07,,1,0,1,Danger
8,24,4.6,1.3,0.19,1,1,1,Danger
8,25,5.8,1.13,0.196,1,1,1,Danger
8,26,7.9,0.96,0.179,0,1,1,Danger
8,27,6.4,0.96,0.18,0,1,1,Danger
8,28,5.3,1.28,0.178,1,1,1,Danger
8,29,6.9,0.98,0.184,0,1,1,Danger
8,30,9.8,0.28,0.057,0,0,0,Normal
8,31,2.9,1.26,0.181,1,1,1,Danger
9,1,0.9,1.36,0.189,1,1,1,Danger
9,2,0.1,1.35,0.178,1,1,1,Danger
9,3,2.6,1.24,0.174,1,1,1,Danger
9,4,4.3,1.07,0.169,1,1,1,Danger
9,5,4.9,1.1,0.165,1,0,1,Danger
9,6,0.4,1.23,0.178,1,1,1,Danger
9,7,7.8,0.89,0.178,0,1,1,Danger
9,8,3.8,1.05,0.191,1,1,1,Danger
9,9,3,1.04,0.189,1,1,1,Danger
9,10,5.4,1.06,0.18,1,1,1,Danger
9,11,8.9,0.52,0.114,0,0,0,Normal
9,12,3.1,1.1,0.166,1,0,1,Danger
9,13,1.8,,0.164,0,0,0,Normal
9,14,9.1,0.49,0.083,0,0,0,Normal
9,15,1.1,0.96,0.14,0,0,0,Normal
9,16,2,1.11,0.146,1,0,1,Danger
9,17,1.9,1.02,0.146,1,0,1,Danger
9,18,0,0.79,0.144,0,0,0,Normal
9,19,1.8,1.17,0.159,1,0,1,Danger
9,20,6.4,0.96,0.168,0,0,0,Normal
9,21,9.6,0.25,0.044,0,0,0,Normal
9,22,4.1,0.94,0.146,0,0,0,Normal
9,23,1,1.08,0.141,1,0,1,Danger
9,24,5,0.92,0.135,0,0,0,Normal
9,25,7.9,0.35,0.052,0,0,0,Normal
9,26,5.9,0.92,0.153,0,0,0,Normal
9,27,10,0.21,0.03,0,0,0,Normal
9,28,7.5,0.77,0.125,0,0,0,Normal
9,29,4.8,0.7,0.082,0,0,0,Normal
9,30,4.8,0.87,0.136,0,0,0,Normal
10,1,2.6,1.02,0.141,1,0,1,Danger
10,2,1,0.92,0.134,0,0,0,Normal
10,3,2.5,0.97,0.126,0,0,0,Normal
10,4,4.1,0.77,0.091,0,0,0,Normal
10,5,1.6,0.97,0.118,0,0,0,Normal
10,6,0,0.82,0.118,0,0,0,Normal
10,7,1.9,0.65,0.118,0,0,0,Normal
10,8,0.8,0.79,0.116,0,0,0,Normal
10,9,3.4,0.82,0.105,0,0,0,Normal
10,10,0.5,0.89,0.103,0,0,0,Normal
10,11,3.4,0.82,0.113,0,0,0,Normal
10,12,3.8,0.72,0.106,0,0,0,Normal
10,13,5.1,0.61,0.082,0,0,0,Normal
10,14,1.3,0.69,0.08,0,0,0,Normal
10,15,0.5,0.87,0.101,0,0,0,Normal
10,16,6.5,0.7,0.087,0,0,0,Normal
10,17,5.6,0.71,0.093,0,0,0,Normal
10,18,3.5,0.84,0.098,0,0,0,Normal
10,19,6.3,0.63,0.086,0,0,0,Normal
10,20,1.6,0.79,0.094,0,0,0,Normal
10,21,1.4,0.75,0.091,0,0,0,Normal
10,22,3.1,0.58,0.069,0,0,0,Normal
10,24,0,0.52,0.064,0,0,0,Normal
10,25,3,0.6,0.072,0,0,0,Normal
10,26,0.9,0.61,0.069,0,0,0,Normal
10,27,1.3,0.69,0.081,0,0,0,Normal
10,28,2.3,0.62,0.075,0,0,0,Normal
10,29,5.4,0.65,0.084,0,0,0,Normal
10,30,3,0.59,0.075,0,0,0,Normal
10,31,7,0.28,0.037,0,0,0,Normal
11,1,4.9,0.5,0.073,0,0,0,Normal
11,2,4.4,0.55,0.069,0,0,0,Normal
11,3,7,0.39,0.09,0,0,0,Normal
11,4,7.6,0.33,0.044,0,0,0,Normal
11,5,2.4,0.51,0.051,0,0,0,Normal
11,6,3.1,0.58,0.067,0,0,0,Normal
11,7,7.5,0.41,0.054,0,0,0,Normal
11,8,8.8,0.24,0.044,0,0,0,Normal
11,9,6.9,0.54,0.066,0,0,0,Normal
11,10,9.1,0.22,0.032,0,0,0,Normal
11,11,2.4,0.63,0.068,0,0,0,Normal
11,12,5.1,0.5,0.065,0,0,0,Normal
11,13,8.9,0.3,0.044,0,0,0,Normal
11,14,8.1,0.28,0.047,0,0,0,Normal
11,15,8.5,0.37,0.051,0,0,0,Normal
11,16,8.6,0.35,0.052,0,0,0,Normal
11,17,5.4,0.5,0.07,0,0,0,Normal
11,18,5.9,0.48,0.064,0,0,0,Normal
11,19,6.8,0.31,0.039,0,0,0,Normal
11,20,7.8,0.3,0.04,0,0,0,Normal
11,21,2.6,0.46,0.063,0,0,0,Normal
11,22,5.8,0.47,0.057,0,0,0,Normal
11,23,3,0.39,0.045,0,0,0,Normal
11,24,0,0.5,0.05,0,0,0,Normal
11,25,4.9,0.35,0.038,0,0,0,Normal
11,26,2.6,0.49,0.049,0,0,0,Normal
11,27,8.3,,0.032,0,0,0,Normal
11,28,7,0.38,0.046,0,0,0,Normal
11,29,8.4,0.12,0.017,0,0,0,Normal
11,30,5.6,0.34,0.038,0,0,0,Normal
12,1,4.6,0.32,0.037,0,0,0,Normal
12,2,7.5,0.21,0.032,0,0,0,Normal
12,3,9.1,0.25,0.032,0,0,0,Normal
12,4,4.9,0.42,0.046,0,0,0,Normal
12,5,8,,0.041,0,0,0,Normal
12,6,0.6,0.47,0.039,0,0,0,Normal
12,7,0,,0.042,0,0,0,Normal
12,8,6.8,0.24,0.023,0,0,0,Normal
12,9,9.4,0.26,0.035,0,0,0,Normal
12,10,10,0.05,0.006,0,0,0,Normal
12,11,10,0.16,0.02,0,0,0,Normal
12,12,5.8,0.44,0.049,0,0,0,Normal
12,13,4.5,0.41,0.049,0,0,0,Normal
12,14,3.1,0.44,0.046,0,0,0,Normal
12,15,6,,0.036,0,0,0,Normal
12,16,4.9,,0.034,0,0,0,Normal
12,17,7.9,0.34,0.039,0,0,0,Normal
12,18,7.9,0.29,0.024,0,0,0,Normal
12,19,8.5,0.31,0.03,0,0,0,Normal
12,20,4.1,0.33,0.034,0,0,0,Normal
12,21,1.8,0.45,0.033,0,0,0,Normal
12,22,6.6,0.32,0.03,0,0,0,Normal
12,23,5.3,0.26,0.029,0,0,0,Normal
12,24,3.1,0.35,0.035,0,0,0,Normal
12,25,7,0.1,0.01,0,0,0,Normal
12,26,4.9,0.36,0.041,0,0,0,Normal
12,27,5,0.19,0.021,0,0,0,Normal
12,28,3.4,0.39,0.035,0,0,0,Normal
12,29,5.1,0.28,0.029,0,0,0,Normal
12,30,7.4,0.22,0.024,0,0,0,Normal
12,31,5.6,0.44,0.038,0,0,0,Normal
1,1,3.9,0.38,0.037,0,0,0,Normal
1,2,7.3,0.18,0.019,0,0,0,Normal
1,3,3.6,0.38,0.035,0,0,0,Normal
1,4,9.3,0.19,0.024,0,0,0,Normal
1,5,8.4,0.28,0.03,0,0,0,Normal
1,6,8.3,0.32,0.041,0,0,0,Normal
1,7,6.3,0.38,0.034,0,0,0,Normal
1,8,1.8,0.38,0.036,0,0,0,Normal
1,9,7.5,0.16,0.016,0,0,0,Normal
1,10,6.8,0.25,0.029,0,0,0,Normal
1,11,7.5,0.22,0.03,0,0,0,Normal
1,12,3.8,0.45,0.041,0,0,0,Normal
1,13,7.9,0.45,0.047,0,0,0,Normal
1,14,4,0.49,0.042,0,0,0,Normal
1,15,4.6,0.36,0.042,0,0,0,Normal
1,16,0.1,0.52,0.051,0,0,0,Normal
1,17,0.1,0.45,0.041,0,0,0,Normal
1,18,4.8,0.32,0.033,0,0,0,Normal
1,19,7.1,0.34,0.046,0,0,0,Normal
1,20,10,0.1,0.015,0,0,0,Normal
1,21,3.4,0.53,0.056,0,0,0,Normal
1,22,3,0.51,0.056,0,0,0,Normal
1,23,3.8,0.49,0.059,0,0,0,Normal
1,24,4.3,0.4,0.051,0,0,0,Normal
1,25,2.3,0.55,0.061,0,0,0,Normal
1,26,1.8,0.49,0.062,0,0,0,Normal
1,27,8.1,0.23,0.037,0,0,0,Normal
1,28,2.6,0.52,0.053,0,0,0,Normal
1,29,3.3,0.51,0.055,0,0,0,Normal
1,30,4.5,0.36,0.041,0,0,0,Normal
1,31,5.1,0.38,0.044,0,0,0,Normal
2,1,4.3,0.46,0.043,0,0,0,Normal
2,2,2.6,0.54,0.053,0,0,0,Normal
2,3,1.5,0.63,0.055,0,0,0,Normal
2,4,3.8,0.57,0.052,0,0,0,Normal
2,5,0.3,0.39,0.052,0,0,0,Normal
2,6,0,0.65,0.06,0,0,0,Normal
2,7,5.9,0.46,0.053,0,0,0,Normal
2,8,10,0.1,0.016,0,0,0,Normal
2,9,10,0.08,0.017,0,0,0,Normal
2,10,9.9,0.12,0.021,0,0,0,Normal
2,11,10,0.16,0.021,0,0,0,Normal
2,12,9.1,0.24,0.027,0,0,0,Normal
2,13,6.1,0.48,0.057,0,0,0,Normal
2,14,6,0.4,0.049,0,0,0,Normal
2,15,4.3,0.54,0.069,0,0,0,Normal
2,16,3.4,0.74,0.073,0,0,0,Normal
2,17,9,0.42,0.047,0,0,0,Normal
2,18,3.4,0.67,0.07,0,0,0,Normal
2,19,1.4,0.73,0.065,0,0,0,Normal
2,20,0.5,0.64,0.061,0,0,0,Normal
2,21,1.1,0.65,0.061,0,0,0,Normal
2,22,6.6,0.35,0.057,0,0,0,Normal
2,23,0,0.71,0.071,0,0,0,Normal
2,24,4.9,0.54,0.074,0,0,0,Normal
2,25,10,0.08,0.015,0,0,0,Normal
2,26,5.9,0.44,0.072,0,0,0,Normal
2,27,7,0.25,0.037,0,0,0,Normal
2,28,8.3,0.5,0.076,0,0,0,Normal
3,1,9,0.29,0.075,0,0,0,Normal
3,2,7.6,0.44,0.077,0,0,0,Normal
3,3,4.8,0.73,0.101,0,0,0,Normal
3,4,10,0.21,0.032,0,0,0,Normal
3,5,10,0.31,0.062,0,0,0,Normal
3,6,9.1,0.55,0.092,0,0,0,Normal
3,7,7.5,0.64,0.087,0,0,0,Normal
3,8,5,0.77,0.097,0,0,0,Normal
3,9,9.3,0.36,0.05,0,0,0,Normal
3,10,8.6,,0.049,0,0,0,Normal
3,11,4.1,0.88,0.093,0,0,0,Normal
3,12,7.9,0.57,0.063,0,0,0,Normal
3,13,3.3,0.6,0.061,0,0,0,Normal
3,14,6.1,0.3,0.048,0,0,0,Normal
3,15,7.9,0.34,0.098,0,0,0,Normal
3,16,1.9,0.79,0.096,0,0,0,Normal
3,17,6.3,0.3,0.034,0,0,0,Normal
3,18,2.5,1.05,0.094,1,0,1,Danger
3,19,5.5,0.79,0.084,0,0,0,Normal
3,20,9.8,0.14,0.021,0,0,0,Normal
3,21,1.6,1.02,0.101,1,0,1,Danger
3,22,9.1,0.14,0.026,0,0,0,Normal
3,23,8.6,0.64,0.093,0,0,0,Normal
3,24,6.6,0.72,0.08,0,0,0,Normal
3,25,6.1,0.73,0.086,0,0,0,Normal
3,26,1.6,0.93,0.094,0,0,0,Normal
3,27,7.1,0.73,0.077,0,0,0,Normal
3,28,0.9,0.94,0.108,0,0,0,Normal
3,29,0.4,1.04,0.124,1,0,1,Danger
3,30,8.4,0.73,0.125,0,0,0,Normal
3,31,10,0.17,0.026,0,0,0,Normal
4,1,8.3,0.15,0.02,0,0,0,Normal
4,2,0.8,1.06,0.131,1,0,1,Danger
4,3,0,1.16,0.126,1,0,1,Danger
4,4,2.6,1.08,0.128,1,0,1,Danger
4,5,7,0.88,0.096,0,0,0,Normal
4,6,6,0.72,0.115,0,0,0,Normal
4,7,0.8,0.99,0.141,0,0,0,Normal
4,8,0.8,1.1,0.131,1,0,1,Danger
4,9,2.8,1.14,0.14,1,0,1,Danger
4,10,9.8,0.42,0.119,0,0,0,Normal
4,11,8.5,0.7,0.097,0,0,0,Normal
4,12,9.9,0.53,0.123,0,0,0,Normal
4,13,5.1,1.05,0.14,1,0,1,Danger
4,14,6.9,,0.101,0,0,0,Normal
4,15,3.5,,0.163,0,0,0,Normal
4,16,0.8,,0.107,0,0,0,Normal
4,17,3.8,,0.127,0,0,0,Normal
4,19,8.3,,0.054,0,0,0,Normal
4,20,6.8,0.98,0.155,0,0,0,Normal
4,21,9.1,0.39,0.089,0,0,0,Normal
4,22,9.6,0.78,0.172,0,1,1,Danger
4,23,4.3,1.05,0.149,1,0,1,Danger
4,24,0,1.24,0.139,1,0,1,Danger
4,25,4.1,1.17,0.145,1,0,1,Danger
4,26,9.9,0.36,0.092,0,0,0,Normal
4,27,6.6,0.83,0.137,0,0,0,Normal
4,28,8.9,0.37,0.06,0,0,0,Normal
4,29,2.8,0.9,0.121,0,0,0,Normal
4,30,1,1.17,0.125,1,0,1,Danger
5,1,1.3,1.02,0.124,1,0,1,Danger
5,2,1,1.18,0.14,1,0,1,Danger
5,3,8.9,0.52,0.075,0,0,0,Normal
5,4,7.6,0.89,0.142,0,0,0,Normal
5,5,8.1,0.87,0.17,0,1,1,Danger
5,6,8.5,0.49,0.086,0,0,0,Normal
5,7,0,1.14,0.136,1,0,1,Danger
5,8,4.3,1.16,0.146,1,0,1,Danger
5,9,8.3,1.19,0.182,1,1,1,Danger
5,10,3.8,1.28,0.168,1,0,1,Danger
5,11,1.8,0.88,0.137,0,0,0,Normal
5,12,1.5,1.3,0.158,1,0,1,Danger
5,13,0.3,,0.16,0,0,0,Normal
5,14,1,1.31,0.169,1,1,1,Danger
5,15,5.4,0.81,0.18,0,1,1,Danger
5,16,3.8,1.31,0.184,1,1,1,Danger
5,17,6.9,1.23,0.188,1,1,1,Danger
5,18,10,0.18,0.038,0,0,0,Normal
5,19,9.3,1.03,0.166,1,0,1,Danger
5,20,2.8,1.06,0.151,1,0,1,Danger
5,21,3.9,1.33,0.178,1,1,1,Danger
5,22,10,0.39,0.051,0,0,0,Normal
5,23,10,0.26,0.046,0,0,0,Normal
5,24,10,0.5,0.099,0,0,0,Normal
5,25,8.3,1.39,0.185,1,1,1,Danger
5,26,4.5,1.4,0.19,1,1,1,Danger
5,27,4.5,1.46,,1,0,1,Danger
5,28,9.6,0.47,0.081,0,0,0,Normal
5,29,4.6,1.41,0.188,1,1,1,Danger
5,30,5.1,1.24,0.144,1,0,1,Danger
5,31,7.8,0.94,0.168,0,0,0,Normal
6,1,0,1.44,0.159,1,0,1,Danger
6,2,1.4,1.43,0.155,1,0,1,Danger
6,3,2.5,1.36,0.149,1,0,1,Danger
6,4,0.8,1.46,0.162,1,0,1,Danger
6,5,3.8,1.2,0.181,1,1,1,Danger
6,6,4.4,1.37,0.158,1,0,1,Danger
6,7,2.1,1.3,0.159,1,0,1,Danger
6,8,0,1.54,0.171,1,1,1,Danger
6,9,0.9,1.3,0.194,1,1,1,Danger
6,10,5.1,1.28,0.169,1,1,1,Danger
6,11,8.5,0.92,0.141,0,0,0,Normal
6,12,10,0.61,0.094,0,0,0,Normal
6,13,9.1,0.77,0.142,0,0,0,Normal
6,14,9.6,0.9,0.16,0,0,0,Normal
6,15,4.4,1.37,0.162,1,0,1,Danger
6,16,5.9,0.91,0.129,0,0,0,Normal
6,17,9.1,0.75,0.108,0,0,0,Normal
6,18,10,0.63,0.122,0,0,0,Normal
6,19,10,0.55,0.085,0,0,0,Normal
6,20,8.3,0.9,0.14,0,0,0,Normal
6,21,5.4,1.28,0.182,1,1,1,Danger
6,22,6,1.09,0.156,1,0,1,Danger
6,23,3,1.21,0.165,1,0,1,Danger
6,24,0.3,1.41,0.163,1,0,1,Danger
6,25,5.4,1.18,0.143,1,0,1,Danger
6,26,10,0.62,0.128,0,0,0,Normal
6,27,9,0.86,0.168,0,0,0,Normal
6,28,4.4,1.22,0.189,1,1,1,Danger
6,29,7.8,0.91,0.168,0,0,0,Normal
6,30,10,0.5,0.079,0,0,0,Normal
7,1,10,0.24,0.049,0,0,0,Normal
7,2,10,0.56,0.198,0,1,1,Danger
7,3,10,0.69,0.203,0,1,1,Danger
7,4,9.5,0.87,0.216,0,1,1,Danger
7,5,7.1,1.28,0.192,1,1,1,Danger
7,6,3.1,1.4,0.189,1,1,1,Danger
7,7,3.4,1.58,0.191,1,1,1,Danger
7,8,8,1,0.146,0,0,0,Normal
7,9,4.6,1.31,0.155,1,0,1,Danger
7,10,8.9,0.81,0.158,0,0,0,Normal
7,11,7.9,0.84,0.188,0,1,1,Danger
7,12,3.8,1.16,0.213,1,1,1,Danger
7,13,5.3,1.31,0.187,1,1,1,Danger
7,14,2.9,1.36,0.154,1,0,1,Danger
7,15,4.4,1.19,0.17,1,1,1,Danger
7,16,9.9,0.23,0.057,0,0,0,Normal
7,17,10,0.26,0.049,0,0,0,Normal
7,18,8.8,1.24,0.242,1,1,1,Danger
7,19,5.4,1.33,0.25,1,1,1,Danger
7,20,3.3,1.44,0.254,1,1,1,Danger
7,21,6.4,1.11,0.192,1,1,1,Danger
7,22,6.8,,0.249,0,1,1,Danger
7,23,10,0.22,0.033,0,0,0,Normal
7,24,9.1,0.95,0.25,0,1,1,Danger
7,25,7.6,1.33,0.244,1,1,1,Danger
7,26,5.4,1.41,0.229,1,1,1,Danger
7,27,5.4,1.47,0.209,1,1,1,Danger
7,28,6.5,0.84,0.173,0,1,1,Danger
7,29,7,1.2,0.225,1,1,1,Danger
7,30,6.6,1.17,0.188,1,1,1,Danger
7,31,7.3,1.05,0.182,1,1,1,Danger
8,1,6.4,1.15,0.192,1,1,1,Danger
8,2,7.1,0.9,0.173,0,1,1,Danger
8,3,4.1,1.16,0.213,1,1,1,Danger
8,4,5.6,1.21,0.197,1,1,1,Danger
8,5,3.5,1.26,0.231,1,1,1,Danger
8,6,6.5,1.2,0.252,1,1,1,Danger
8,7,7.4,0.9,0.255,0,1,1,Danger
8,8,4.4,1.45,0.228,1,1,1,Danger
8,9,3.6,1.33,0.227,1,1,1,Danger
8,10,8.4,1.01,0.24,1,1,1,Danger
8,11,5.3,1.07,0.23,1,1,1,Danger
8,12,9,0.79,0.233,0,1,1,Danger
8,13,10,0.33,0.121,0,0,0,Normal
8,14,10,0.55,0.152,0,0,0,Normal
8,15,7.9,0.88,,0,0,0,Normal
8,16,9.4,0.35,0.129,0,0,0,Normal
8,17,4.8,1.26,0.187,1,1,1,Danger
8,18,6.8,0.95,0.185,0,1,1,Danger
8,19,3.1,1.39,0.221,1,1,1,Danger
8,20,3.1,1.26,0.226,1,1,1,Danger
8,21,1.9,1.3,0.211,1,1,1,Danger
8,22,3.5,1.18,0.21,1,1,1,Danger
8,23,9.1,0.4,0.096,0,0,0,Normal
8,24,9.6,0.67,,0,0,0,Normal
8,25,10,0.27,,0,0,0,Normal
8,26,8.6,0.66,,0,0,0,Normal
8,27,7.1,1.02,,1,0,1,Danger
8,28,8.9,0.31,,0,0,0,Normal
8,29,9.4,0.3,,0,0,0,Normal
8,30,8.6,1.03,0.175,1,1,1,Danger
8,31,9.6,0.49,,0,0,0,Normal
9,1,7.8,1.09,,1,0,1,Danger
9,3,6.6,0.92,,0,0,0,Normal
9,4,2.5,1.11,,1,0,1,Danger
9,5,7.4,1.06,,1,0,1,Danger
9,6,8.5,0.63,,0,0,0,Normal
9,8,10,0.33,0.063,0,0,0,Normal
9,9,10,0.27,0.05,0,0,0,Normal
9,10,9.9,0.66,0.178,0,1,1,Danger
9,11,10,0.53,0.173,0,1,1,Danger
9,12,6.5,1.12,0.179,1,1,1,Danger
9,13,5.5,1,0.15,0,0,0,Normal
9,14,7.8,0.8,0.144,0,0,0,Normal
9,15,1.8,1.08,0.162,1,0,1,Danger
9,16,0.8,,0.154,0,0,0,Normal
9,17,1.1,0.99,0.163,0,0,0,Normal
9,18,1.3,0.88,0.159,0,0,0,Normal
9,19,9,0.31,0.074,0,0,0,Normal
9,20,8.9,0.22,0.064,0,0,0,Normal
9,21,9.8,0.66,0.13,0,0,0,Normal
9,22,8.9,0.54,0.122,0,0,0,Normal
9,23,0.6,,0.112,0,0,0,Normal
9,24,0.6,1.04,0.141,1,0,1,Danger
9,25,4.1,0.96,0.159,0,0,0,Normal
9,26,4.8,0.82,0.143,0,0,0,Normal
9,27,3.9,0.9,0.119,0,0,0,Normal
9,28,2.3,1.01,0.148,1,0,1,Danger
9,29,5.9,0.75,0.134,0,0,0,Normal
9,30,0.4,0.67,0.128,0,0,0,Normal
10,1,5.1,0.71,0.144,0,0,0,Normal
10,2,8,0.26,0.058,0,0,0,Normal
10,3,8.4,0.81,0.128,0,0,0,Normal
10,4,9.4,0.37,0.061,0,0,0,Normal
10,5,5.1,0.74,0.11,0,0,0,Normal
10,6,0.4,0.79,0.124,0,0,0,Normal
10,7,3.3,0.9,0.118,0,0,0,Normal
10,8,8,0.63,0.099,0,0,0,Normal
10,9,3.3,0.84,0.116,0,0,0,Normal
10,10,4.3,0.83,0.11,0,0,0,Normal
10,11,8.6,0.46,0.119,0,0,0,Normal
10,12,8.4,0.59,0.095,0,0,0,Normal
10,13,5.9,0.7,0.113,0,0,0,Normal
10,14,3.5,0.63,0.107,0,0,0,Normal
10,15,0.9,0.67,0.111,0,0,0,Normal
10,16,3.1,0.67,0.096,0,0,0,Normal
10,17,2.5,0.61,0.082,0,0,0,Normal
10,18,0,0.56,0.074,0,0,0,Normal
10,19,2,0.59,0.077,0,0,0,Normal
10,20,4,0.62,0.091,0,0,0,Normal
10,21,0.6,0.55,0.085,0,0,0,Normal
10,22,0.3,0.52,0.101,0,0,0,Normal
10,23,6.9,0.55,0.106,0,0,0,Normal
10,24,5.4,0.45,0.086,0,0,0,Normal
10,25,3.6,0.68,0.11,0,0,0,Normal
10,26,0.3,0.71,,0,0,0,Normal
10,27,3.8,0.59,0.098,0,0,0,Normal
10,28,0.5,0.58,,0,0,0,Normal
10,29,0.3,0.67,0.094,0,0,0,Normal
10,30,2.1,0.63,0.089,0,0,0,Normal
10,31,2.9,0.57,0.082,0,0,0,Normal
11,1,0.4,0.59,0.073,0,0,0,Normal
11,2,0.4,0.64,0.071,0,0,0,Normal
11,3,2.5,0.6,0.072,0,0,0,Normal
11,4,2,0.43,0.06,0,0,0,Normal
11,5,5.8,0.46,0.056,0,0,0,Normal
11,6,8.9,0.37,0.05,0,0,0,Normal
11,7,8.3,0.45,0.062,0,0,0,Normal
11,8,7.3,0.45,0.072,0,0,0,Normal
11,9,6.6,0.51,,0,0,0,Normal
11,10,0.5,0.51,0.054,0,0,0,Normal
11,11,3.3,0.3,0.039,0,0,0,Normal
11,12,2,0.54,0.064,0,0,0,Normal
11,13,2.8,0.5,0.057,0,0,0,Normal
11,14,4.8,0.48,0.054,0,0,0,Normal
11,15,0.8,0.56,,0,0,0,Normal
11,16,4,0.43,,0,0,0,Normal
11,17,1.6,0.31,0.041,0,0,0,Normal
11,18,0,0.49,0.052,0,0,0,Normal
11,19,3.1,0.35,0.041,0,0,0,Normal
11,20,0.4,0.46,0.049,0,0,0,Normal
11,21,5,0.39,0.048,0,0,0,Normal
11,22,2,0.52,,0,0,0,Normal
11,23,4,0.45,0.06,0,0,0,Normal
11,24,5.4,,0.054,0,0,0,Normal
11,25,4.1,0.46,0.057,0,0,0,Normal
11,26,2.4,0.49,0.055,0,0,0,Normal
11,27,7.9,0.21,0.037,0,0,0,Normal
11,28,4,0.4,,0,0,0,Normal
11,29,1.6,0.43,0.056,0,0,0,Normal
11,30,6.4,0.23,0.028,0,0,0,Normal
12,1,4.9,0.35,0.045,0,0,0,Normal
12,2,7.8,0.27,0.04,0,0,0,Normal
12,3,2.9,0.41,,0,0,0,Normal
12,4,2,0.39,0.045,0,0,0,Normal
12,5,5.3,0.44,0.057,0,0,0,Normal
12,6,4.3,0.39,,0,0,0,Normal
12,7,1.9,0.47,,0,0,0,Normal
12,8,9,0.2,,0,0,0,Normal
12,9,0.3,0.46,,0,0,0,Normal
12,10,4.6,0.36,0.041,0,0,0,Normal
12,11,2.4,0.45,,0,0,0,Normal
12,12,4.9,0.36,,0,0,0,Normal
12,13,8.8,0.21,0.038,0,0,0,Normal
12,14,5.9,0.3,,0,0,0,Normal
12,15,6.3,0.35,,0,0,0,Normal
12,16,3.6,0.44,,0,0,0,Normal
12,17,5.1,0.23,0.038,0,0,0,Normal
12,18,0.5,0.32,0.04,0,0,0,Normal
12,19,8.1,0.28,0.034,0,0,0,Normal
12,20,2.5,0.35,0.047,0,0,0,Normal
12,21,5.4,0.39,0.049,0,0,0,Normal
12,22,0.3,0.36,0.041,0,0,0,Normal
12,23,5.6,0.36,,0,0,0,Normal
12,24,4.1,0.39,,0,0,0,Normal
12,25,7.6,0.29,,0,0,0,Normal
12,26,6.6,0.25,,0,0,0,Normal
12,27,6.5,0.3,,0,0,0,Normal
12,28,7.9,0.19,,0,0,0,Normal
12,29,6.6,0.42,,0,0,0,Normal
12,30,8.6,0.24,,0,0,0,Normal
12,31,4.4,0.38,,0,0,0,Normal
1,1,1.4,0.42,,0,0,0,Normal
1,2,3.3,0.37,,0,0,0,Normal
1,3,6.8,0.38,,0,0,0,Normal
1,4,7.8,0.24,,0,0,0,Normal
1,5,7.8,0.29,,0,0,0,Normal
1,6,4.5,0.43,,0,0,0,Normal
1,7,0,0.49,,0,0,0,Normal
